x_tsne,y_tsne,label
-55.9436,-28.444878,0
-14.485016,-13.8969,4
54.454304,73.93578,1
61.258827,-49.347385,4
-99.03465,-70.624275,2
-99.66496,-78.99503,0
113.48631,21.346647,1
15.346713,76.453514,4
100.570724,-5.0544734,4
-119.54881,32.193993,0
-35.755867,39.269333,0
-18.579166,14.644615,1
-93.43931,-86.8981,1
84.718445,76.4925,1
-6.0812063,-2.1757138,1
59.029793,38.31932,4
1.8865513,-59.364193,0
-12.155688,-25.28417,2
72.00872,1.9980233,2
36.43988,-12.160268,4
88.606445,11.714255,0
71.831505,-24.034771,1
-0.32603943,-62.897984,0
91.293396,28.031559,1
12.841658,-19.651974,0
-12.911399,58.552025,4
-10.274335,-12.979838,1
35.236465,-69.46289,0
-15.129866,10.832127,1
57.31907,-51.35057,4
76.37132,-32.277794,1
-99.66496,-78.99503,1
-34.627937,-27.764292,0
-3.3036308,73.31744,0
16.590939,36.026833,4
-99.66496,-78.99503,0
-37.787434,-52.297943,4
-119.54881,32.193993,0
50.736088,-59.212193,1
-22.952639,-20.3014,2
68.91,-32.82608,4
68.46208,63.40663,1
75.85731,-45.343163,1
71.718765,-45.457954,4
-32.612877,13.670537,2
53.37614,3.5490978,4
67.56118,77.90762,1
73.50204,-36.560543,1
-119.54881,32.193993,1
45.033733,48.307953,1
103.49871,-23.30165,1
-109.24482,-76.91333,4
31.274889,34.92268,1
-99.66496,-78.99503,4
45.84068,-62.43077,1
-96.39443,-93.724724,3
-11.446681,-37.964146,0
-6.7095942,4.3774705,4
-41.5927,71.878555,4
-119.54881,32.193993,4
8.624446,9.6772,4
53.94952,70.286064,1
3.302583,21.192087,4
64.55973,7.5586734,4
-119.54881,32.193993,0
-15.057192,37.42244,0
-27.005438,-49.483437,1
-28.274435,-70.75952,0
-3.1141968,70.45729,1
-99.66496,-78.99503,1
-106.30216,-91.83777,0
20.787506,42.527172,1
-3.2399144,-6.5486403,1
-44.694836,29.393637,0
-90.2078,-81.944565,1
95.443436,-18.888567,1
0.0035661503,-15.267282,1
20.373325,23.692863,1
-7.802487,-5.4306436,1
103.55351,-0.40487355,0
98.78889,-22.25186,4
-94.07805,-72.8993,0
41.136223,8.181813,4
70.753944,74.25437,1
-35.069508,3.006512,1
-55.505512,-24.84595,0
-35.666065,-67.73997,0
64.098366,-34.976757,1
-8.41747,-63.911556,0
62.718403,-30.463028,1
-35.18214,-60.47103,4
-26.324339,-16.101555,2
120.33412,18.854105,0
-19.048513,-8.509259,1
-119.54881,32.193993,0
-99.66496,-78.99503,1
14.4317255,-43.364258,2
64.93216,-26.84316,1
86.7928,53.84613,1
4.5200267,9.395339,4
15.941102,20.202522,1
60.693676,36.427048,1
31.588879,-39.209526,0
8.9883995,28.607925,4
-37.49868,25.624365,0
-117.53901,11.50457,1
83.1003,53.725307,1
15.072763,-23.14001,4
17.646013,31.809204,4
-0.46431184,-49.271973,0
6.6309023,-15.277595,4
-17.613983,33.816364,0
-37.94824,-0.27702063,0
8.827241,-42.621754,2
93.41604,-23.259075,4
116.060745,17.531965,4
-99.66496,-78.99503,2
-2.0096447,61.291935,1
-119.54881,32.193993,4
-119.54881,32.193993,0
87.11039,-28.969978,0
2.084902,-53.73568,0
44.96306,-24.746353,1
83.51128,5.6651845,1
-99.66496,-78.99503,2
1.5195056,-79.73692,4
39.238647,-35.766148,0
-28.011646,62.93052,4
-17.286007,-51.926884,0
