x_tsne,y_tsne,label
-11.028746,6.4326243,4
69.408554,3.4147575,1
-15.838951,-31.14832,4
3.2678342,-3.839647,4
47.99774,4.908394,1
2.0319798,-23.570911,0
52.77873,6.3232365,1
-42.4926,-4.575336,4
-16.456001,2.5949686,4
-4.341261,13.52155,4
-31.291336,-40.357704,4
62.247158,-4.2915573,1
-33.68907,31.639196,4
60.09092,7.6290784,1
5.9006147,19.654642,4
7.1481776,-25.270525,4
65.09546,17.273327,1
-19.26369,16.481218,4
49.298668,9.718766,1
-36.069378,2.3089128,4
-12.236397,-5.000366,4
-16.812054,-11.803431,4
-27.277256,-33.162384,4
-38.407097,-5.2633615,4
28.211975,60.90244,3
9.372555,12.68118,4
48.388187,3.597495,1
2.9748392,35.32756,4
54.581875,-0.88006985,1
51.74468,7.6949677,3
-26.66569,-31.587112,4
-1.4739573,16.36224,4
54.076004,5.2962413,1
-30.438927,-2.1826844,4
8.95923,12.839772,4
64.57462,-7.4104958,1
73.87855,-2.4143627,4
-32.031292,-21.277367,4
-3.4112866,-43.555542,4
-29.128742,-30.549278,4
-25.14771,-15.68385,4
-38.050632,23.016874,4
-11.617855,33.55682,4
47.898827,4.0522866,1
54.645607,4.004332,3
-41.082264,22.292526,4
-28.950457,-34.336563,4
7.7397656,-5.1875215,3
47.506596,4.1782575,1
48.666496,5.5538807,1
24.280699,61.670612,4
-27.305075,3.9989896,4
8.710203,-13.413492,4
48.385326,4.5342507,1
2.891436,14.489022,4
-26.415642,-34.104424,4
0.9016575,-2.985587,4
48.773197,4.930689,3
48.66432,3.42022,1
-1.978852,13.197358,4
-47.285816,-0.6482886,4
24.280699,61.670612,4
0.79646903,-39.464775,3
9.912511,-16.387577,4
4.3132644,17.060238,0
-44.571945,-7.841057,4
1.084405,-15.012975,4
60.87174,10.546076,1
-25.572113,-14.819512,4
-36.151283,-19.3536,4
46.189312,0.80244344,1
64.80148,4.7131834,1
70.55085,-5.675157,1
-18.192669,6.248676,4
46.189312,0.80244344,1
-32.601334,-7.76882,4
-38.858303,17.492598,4
7.882992,-26.638985,4
-37.269417,30.852585,4
56.652596,-6.539454,1
-42.097164,-25.75702,4
10.219266,10.621515,0
-4.0275455,-16.723522,4
-5.975804,33.904903,4
59.806297,-5.444292,1
4.0891576,-21.801016,3
-17.11144,-16.139673,4
56.118362,3.741732,1
-33.5832,-36.802334,4
-8.706402,37.266388,4
-26.018639,23.68227,4
69.07176,2.382417,1
46.189312,0.80244344,1
3.5627856,16.742525,4
69.82893,-7.2482586,1
-8.980103,8.268021,4
0.21377529,14.476963,4
-0.03498672,5.501556,3
62.794228,1.5469676,1
-5.514384,-9.134627,4
-0.41665092,-34.681072,4
1.8256325,-32.08102,4
-30.904135,5.4679713,4
1.0676833,36.816673,4
-16.583786,-22.902313,4
-5.649744,17.300377,4
-47.091225,-3.6298094,4
-20.85471,-33.039337,4
-35.56674,27.926321,4
10.225695,9.915739,0
-13.247947,-8.249734,4
11.223382,10.960914,2
-44.473423,-2.03203,4
9.483192,-5.4077506,3
-14.457299,-42.868984,4
-38.639572,4.268494,4
46.189312,0.80244344,1
-40.375614,27.784184,4
-8.322386,-6.6010222,4
46.189312,0.80244344,1
8.922971,-3.5114932,3
46.189312,0.80244344,1
-9.175738,34.952282,4
1.7573766,-29.011093,4
46.189312,0.80244344,1
-30.79109,2.9703724,4
46.189312,0.80244344,1
1.6033365,18.213974,4
-36.95744,-2.070305,4
-1.6689848,25.75195,4
70.9393,-4.9379635,1
46.189312,0.80244344,1
-25.664557,-37.357853,4
-2.5859673,33.48641,4
-32.979916,-3.4308255,4
-17.69784,-9.074145,4
3.357793,17.330229,4
46.189312,0.80244344,4
-14.172693,-25.823236,4
46.189312,0.80244344,1
11.620409,-28.229462,4
7.378222,-18.330103,0
-18.601883,2.4868917,4
-5.3977995,-30.199242,4
9.732243,-1.7234876,3
-33.60149,-8.644792,4
-8.122846,-24.312954,4
-31.697681,24.397255,4
-2.4151027,33.70446,4
4.0727,-14.982909,4
3.1385329,8.955632,4
-42.95858,-2.1940248,4
0.8201152,31.780016,4
46.189312,0.80244344,1
-5.717436,11.478778,4
-2.8080316,-18.269754,4
-16.364878,1.652023,4
-14.8426075,34.60306,4
-31.098232,-24.311472,4
73.849014,-2.9081059,4
65.69235,1.1931599,1
46.189312,0.80244344,3
-3.540015,-14.931802,4
-6.171743,-5.144826,4
-6.225614,-13.138112,4
-0.6905098,37.202393,4
46.189312,0.80244344,1
-29.170507,27.315508,4
1.35596,16.636242,4
-2.4350064,-31.959639,4
-35.54581,-5.17014,4
3.4789305,31.364109,4
64.610756,-3.7479632,1
46.189312,0.80244344,1
-31.232033,-34.21909,4
46.189312,0.80244344,1
-32.11531,23.164297,4
46.189312,0.80244344,1
1.6012748,-38.0988,4
-0.9669013,22.238003,4
46.189312,0.80244344,1
65.11307,3.5249236,1
2.5643148,18.009283,4
-33.546074,22.116749,4
9.037511,-17.496155,0
-17.80339,-4.783198,4
-30.988863,-39.655666,4
-3.332559,18.741198,4
46.189312,0.80244344,1
28.211975,60.90244,4
-27.193636,32.81169,4
46.189312,0.80244344,1
-4.732003,22.477362,4
46.189312,0.80244344,1
46.189312,0.80244344,1
-8.364112,-24.479269,4
46.189312,0.80244344,1
-38.554634,25.715277,4
-41.937263,9.008417,4
1.1865991,-18.649164,4
-3.800299,27.583025,3
46.189312,0.80244344,1
-42.955666,-5.1723533,4
73.87855,-2.4143627,4
-32.985973,1.3994501,4
12.025274,-10.574924,4
-15.870541,-30.8253,4
46.189312,0.80244344,1
-41.198147,22.329187,4
46.189312,0.80244344,1
-1.7130525,34.43558,4
-38.950165,-6.4598575,4
-30.040289,0.20104444,4
55.18448,1.8433642,1
-31.251114,14.810334,4
-2.5215085,27.750813,0
-10.784861,26.270914,4
-33.9024,-3.9861717,4
-13.108833,-0.51089305,4
0.99297,-17.149187,4
46.189312,0.80244344,1
-23.476284,-38.28168,4
-18.126377,-22.032837,4
-3.6766906,26.965584,3
10.646027,1.4893036,4
